timestamp,amplitude,mean,std,z,behavior,transition,personalInsight,prediction,contextInsight,action
1775534521.7202554,120.0,126.14,34.26,-0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.735632,116.0,126.13,34.25,-0.3,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.75177,110.0,126.12,34.23,-0.47,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.767691,113.0,126.1,34.22,-0.38,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.7832363,108.0,126.09,34.21,-0.53,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.7996764,115.0,126.07,34.19,-0.32,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.815418,120.0,126.07,34.17,-0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.8316412,121.0,126.06,34.16,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.84751,121.0,126.06,34.14,-0.15,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.8633192,122.0,126.05,34.12,-0.12,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.8792799,116.0,126.04,34.11,-0.29,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.895566,111.0,126.03,34.09,-0.44,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.9113564,114.0,126.02,34.08,-0.35,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.9274626,116.0,126.01,34.06,-0.29,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.9438355,115.0,126.0,34.05,-0.32,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.959463,117.0,125.99,34.03,-0.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.9757574,115.0,125.98,34.02,-0.32,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534521.9915857,108.0,125.96,34.01,-0.53,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.0078704,106.0,125.94,33.99,-0.59,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.0236151,113.0,125.93,33.98,-0.38,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.0392995,111.0,125.91,33.97,-0.44,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.0553508,113.0,125.9,33.95,-0.38,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.0714798,122.0,125.89,33.93,-0.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.0874546,126.0,125.89,33.92,0.0,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.1034508,124.0,125.89,33.9,-0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.1194582,123.0,125.89,33.88,-0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.1353474,124.0,125.89,33.87,-0.06,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.1513698,120.0,125.88,33.85,-0.17,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.167243,116.0,125.87,33.83,-0.29,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.1832788,112.0,125.86,33.82,-0.41,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.1996443,108.0,125.84,33.81,-0.53,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.215165,105.0,125.82,33.8,-0.62,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.231484,109.0,125.8,33.79,-0.5,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.2477427,109.0,125.79,33.77,-0.5,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.263846,111.0,125.77,33.76,-0.44,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.280049,114.0,125.76,33.74,-0.35,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.295914,116.0,125.75,33.73,-0.29,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.3111925,110.0,125.73,33.72,-0.47,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.327637,118.0,125.73,33.7,-0.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.3438442,126.0,125.73,33.68,0.01,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.3600335,133.0,125.73,33.67,0.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.3753545,143.0,125.75,33.65,0.51,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.3915794,149.0,125.77,33.65,0.69,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.4074454,144.0,125.79,33.63,0.54,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.4234595,137.0,125.8,33.62,0.33,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.4392848,140.0,125.82,33.6,0.42,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.4553251,140.0,125.83,33.59,0.42,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.4711795,137.0,125.84,33.58,0.33,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.487343,132.0,125.85,33.56,0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.50313,138.0,125.86,33.55,0.36,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.5193586,135.0,125.87,33.53,0.27,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.5353844,137.0,125.88,33.51,0.33,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.5517592,135.0,125.89,33.5,0.27,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.5679991,140.0,125.9,33.49,0.42,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.5831919,133.0,125.91,33.47,0.21,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.5993946,134.0,125.92,33.45,0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.615371,143.0,125.94,33.44,0.51,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.6312754,156.0,125.97,33.44,0.9,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.647218,152.0,125.99,33.43,0.78,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.6634507,159.0,126.03,33.43,0.99,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.6796157,179.0,126.03,33.46,1.58,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.6956763,178.0,126.03,33.48,1.55,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.7122312,169.0,126.03,33.49,1.28,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.7276862,164.0,126.03,33.5,1.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.7433143,160.0,126.03,33.5,1.01,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.7598045,135.0,126.03,33.48,0.27,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.7757947,120.0,126.03,33.46,-0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.7917242,118.0,126.02,33.45,-0.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.8072412,149.0,126.04,33.44,0.69,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.8236582,167.0,126.04,33.45,1.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.839513,166.0,126.04,33.46,1.19,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.8556168,165.0,126.04,33.46,1.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.8715003,166.0,126.04,33.47,1.19,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.8869853,144.0,126.06,33.46,0.54,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.903773,125.0,126.06,33.44,-0.03,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.919515,127.0,126.06,33.42,0.03,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.9355533,120.0,126.06,33.41,-0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.9516575,126.0,126.06,33.39,-0.0,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.967607,129.0,126.06,33.37,0.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.983676,132.0,126.06,33.36,0.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534522.9996593,143.0,126.08,33.35,0.51,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.0155532,167.0,126.08,33.35,1.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.0315113,163.0,126.08,33.36,1.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.0475094,172.0,126.08,33.37,1.38,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.0644078,183.0,126.08,33.4,1.7,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.0795026,190.0,126.08,33.45,1.91,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.0961363,190.0,126.08,33.49,1.91,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.1116903,197.0,126.08,33.55,2.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.127427,207.0,126.08,33.63,2.41,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.1435084,217.0,126.08,33.74,2.69,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.1594758,198.0,126.08,33.8,2.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.1758456,186.0,126.08,33.83,1.77,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.1919754,192.0,126.08,33.88,1.95,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.207393,170.0,126.08,33.89,1.3,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.2234042,163.0,126.08,33.9,1.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.2395606,177.0,126.08,33.92,1.5,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.2555375,184.0,126.08,33.95,1.71,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.2716293,177.0,126.08,33.97,1.5,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.2873096,173.0,126.08,33.99,1.38,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.303469,166.0,126.08,33.99,1.17,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.3197236,192.0,126.08,34.04,1.94,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.3354332,190.0,126.08,34.08,1.88,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.3512716,191.0,126.08,34.13,1.9,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.3677022,225.0,126.08,34.25,2.89,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.3836415,230.0,126.08,34.39,3.02,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.3991067,193.0,126.08,34.44,1.94,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.415553,201.0,126.08,34.51,2.17,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.4311166,206.0,126.08,34.58,2.31,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.447527,200.0,126.08,34.64,2.13,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.4636004,185.0,126.08,34.67,1.7,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.480142,204.0,126.08,34.75,2.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.4956431,221.0,126.08,34.86,2.72,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.5114257,213.0,126.08,34.95,2.49,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.5280945,188.0,126.08,34.99,1.77,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.5440226,182.0,126.08,35.01,1.6,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.5604057,164.0,126.08,35.02,1.08,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.5755215,138.0,126.09,35.0,0.34,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.5914695,148.0,126.11,34.99,0.63,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.6072745,176.0,126.11,35.01,1.42,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.62325,184.0,126.11,35.04,1.65,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.6392612,200.0,126.11,35.1,2.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.655053,210.0,126.11,35.18,2.38,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.6712065,204.0,126.11,35.25,2.21,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.6871846,186.0,126.11,35.28,1.7,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.7052598,195.0,126.11,35.33,1.95,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.7193694,198.0,126.11,35.39,2.03,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.7350333,242.0,126.11,35.56,3.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.751501,279.0,126.11,35.87,4.26,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.7673292,320.0,126.11,36.37,5.33,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.7836027,359.0,126.11,37.09,6.28,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.7999325,371.0,126.11,37.87,6.47,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.8152733,326.0,126.11,38.38,5.21,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.831564,285.0,126.11,38.69,4.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.847853,241.0,126.11,38.84,2.96,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.863643,200.0,126.11,38.89,1.9,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.8798947,172.0,126.11,38.9,1.18,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.8957891,173.0,126.11,38.91,1.21,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.9118998,199.0,126.11,38.95,1.87,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.9279706,206.0,126.11,39.02,2.05,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.9436853,203.0,126.11,39.07,1.97,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.9595597,213.0,126.11,39.15,2.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.9756088,202.0,126.11,39.2,1.94,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534523.9915648,188.0,126.11,39.23,1.58,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.007463,204.0,126.11,39.29,1.98,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.023291,216.0,126.11,39.37,2.28,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.0395627,223.0,126.11,39.47,2.45,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.0555286,231.0,126.11,39.59,2.65,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.0714862,214.0,126.11,39.67,2.22,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.0871565,219.0,126.11,39.76,2.34,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.103262,210.0,126.11,39.83,2.11,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.119364,208.0,126.11,39.89,2.05,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.135694,213.0,126.11,39.97,2.17,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.1514635,269.0,126.11,40.2,3.55,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.1673293,287.0,126.11,40.5,3.97,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.1835885,307.0,126.11,40.88,4.42,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.1994474,301.0,126.11,41.24,4.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.2156901,304.0,126.11,41.6,4.28,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.2315488,253.0,126.11,41.77,3.04,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.247707,236.0,126.11,41.89,2.62,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.263633,233.0,126.11,42.01,2.54,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.2795346,244.0,126.11,42.15,2.8,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.2959352,260.0,126.11,42.34,3.16,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.3121212,266.0,126.11,42.55,3.29,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.3279858,238.0,126.11,42.68,2.62,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.3433874,226.0,126.11,42.77,2.34,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.3595703,206.0,126.11,42.83,1.87,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.375764,190.0,126.11,42.85,1.49,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.3921578,184.0,126.11,42.87,1.35,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.4075153,179.0,126.11,42.88,1.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.4232075,165.0,126.15,42.88,0.91,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.4391265,189.0,126.15,42.9,1.46,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.455034,244.0,126.15,43.04,2.74,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.4713175,382.0,126.15,43.78,5.84,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.4874132,561.0,126.15,45.86,9.48,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.5033433,732.0,126.15,49.68,12.19,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.5196974,884.0,126.15,55.14,13.74,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.5358012,983.0,126.15,61.41,13.95,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.5516508,980.0,126.15,67.06,12.73,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.5676622,897.0,126.15,71.32,10.81,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.5833843,815.0,126.15,74.54,9.24,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.5996997,716.0,126.15,76.8,7.68,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.615663,628.0,126.15,78.38,6.4,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.6315763,600.0,126.15,79.77,5.94,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.6476908,621.0,126.15,81.25,6.09,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.6634984,656.0,126.15,82.92,6.39,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.6795485,708.0,126.15,84.89,6.85,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.6956959,756.0,126.15,87.16,7.23,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
1775534524.7116597,803.0,126.15,89.7,7.55,INACTIVE,NONE,NORMAL,LIKELY_INACTIVE,NORMAL,MAINTAIN_FLOW
