timestamp,amplitude
1774605042.301779,84
1774605042.318011,81
1774605042.334344,76
1774605042.349686,71
1774605042.3659363,70
1774605042.381711,69
1774605042.397737,78
1774605042.41376,85
1774605042.429951,89
1774605042.4457266,90
1774605042.4620566,90
1774605042.4776917,81
1774605042.4939158,77
1774605042.5096955,74
1774605042.525803,70
1774605042.5417461,67
1774605042.5577123,69
1774605042.573807,71
1774605042.589702,73
1774605042.6059015,84
1774605042.6218653,117
1774605042.637872,139
1774605042.6545172,156
1774605042.6698077,166
1774605042.6858287,169
1774605042.7017887,147
1774605042.7182975,133
1774605042.7340403,116
1774605042.749778,109
1774605042.7657542,98
1774605042.7819939,96
1774605042.7977417,92
1774605042.8139524,88
1774605042.8297913,87
1774605042.8459146,84
1774605042.8617125,81
1774605042.8778174,76
1774605042.8939235,79
1774605042.9097369,74
1774605042.9258893,78
1774605042.9417312,79
1774605042.9577184,83
1774605042.9737725,85
1774605042.9897313,88
1774605043.0057483,88
1774605043.0217628,86
1774605043.0382085,85
1774605043.053844,84
1774605043.0699148,83
1774605043.0858765,82
1774605043.1017826,85
1774605043.1177335,89
1774605043.1337805,90
1774605043.1497657,93
1774605043.165923,98
1774605043.181749,97
1774605043.1977496,95
1774605043.214155,93
1774605043.229759,96
1774605043.2457705,100
1774605043.2618773,104
1774605043.278627,105
1774605043.2937825,108
1774605043.3098454,109
1774605043.3259075,103
1774605043.3418684,100
1774605043.3577666,99
1774605043.37378,96
1774605043.3898392,91
1774605043.4058368,89
1774605043.4217792,87
1774605043.4378278,82
1774605043.4542954,80
1774605043.4700072,80
1774605043.4858046,84
1774605043.5018349,86
1774605043.5178368,88
1774605043.533782,87
1774605043.5498037,85
1774605043.5659328,78
1774605043.581855,73
1774605043.5979068,73
1774605043.6140187,77
1774605043.629905,80
1774605043.6458168,82
1774605043.6622756,86
1774605043.6778328,88
1774605043.6938477,86
1774605043.7101412,85
1774605043.7258265,83
1774605043.741929,82
1774605043.7578826,81
1774605043.7740502,84
1774605043.7898319,88
1774605043.8058832,91
1774605043.821838,92
1774605043.8379571,91
1774605043.8539898,95
1774605043.869945,92
1774605043.886086,90
1774605043.9022102,86
1774605043.9179559,86
1774605043.9338558,79
1774605043.9501233,78
1774605043.9661655,75
1774605043.9821758,75
1774605043.9982994,75
1774605044.013952,83
1774605044.0300417,89
1774605044.0461829,94
1774605044.062067,97
1774605044.0781162,99
1774605044.0938702,91
1774605044.1098316,90
1774605044.126232,84
1774605044.1418984,80
1774605044.1580176,76
1774605044.1741674,77
1774605044.1900086,75
1774605044.2059658,76
1774605044.2219975,75
1774605044.2378762,77
1774605044.2538466,75
1774605044.2699902,72
1774605044.2859561,73
1774605044.3019414,73
1774605044.3178892,73
1774605044.3338223,77
1774605044.3498638,84
1774605044.3659902,88
1774605044.3819253,97
1774605044.3978379,101
1774605044.4138973,108
1774605044.4298525,108
1774605044.4458857,104
1774605044.4622278,102
1774605044.4780085,96
1774605044.4939792,87
1774605044.509882,83
1774605044.5259361,83
1774605044.5418541,80
1774605044.5578532,84
1774605044.573873,85
1774605044.58985,88
1774605044.606136,88
1774605044.6218696,92
1774605044.63797,89
1774605044.6541696,90
1774605044.6699643,88
1774605044.6858788,86
1774605044.701923,81
1774605044.7178786,77
1774605044.7338905,74
1774605044.7499263,71
1774605044.765901,70
1774605044.782029,69
1774605044.7981348,74
1774605044.813939,76
1774605044.8298938,80
1774605044.845882,82
1774605044.8623543,82
1774605044.8779407,79
1774605044.8939195,79
1774605044.9099917,77
1774605044.92623,77
1774605044.9418805,81
1774605044.9578876,87
1774605044.973936,89
1774605044.989939,91
1774605045.0060148,87
1774605045.0218682,82
1774605045.0379376,78
1774605045.054038,76
1774605045.0699818,82
1774605045.086517,86
1774605045.1020792,90
1774605045.1181262,93
1774605045.1340706,94
1774605045.1499777,90
1774605045.1658993,93
1774605045.1819713,94
1774605045.1979845,98
1774605045.213954,99
1774605045.2299254,99
1774605045.2460377,98
1774605045.2622628,94
1774605045.2779534,86
1774605045.2940834,83
1774605045.3099396,83
1774605045.3261585,82
1774605045.3420503,82
1774605045.3582456,83
1774605045.3741994,85
1774605045.3899095,81
1774605045.4059408,85
1774605045.4219072,88
1774605045.4380908,89
1774605045.453938,90
1774605045.4699335,90
1774605045.4863715,83
1774605045.5020788,81
1774605045.5179195,79
1774605045.5342457,76
1774605045.5499146,76
1774605045.5659316,76
1774605045.582051,75
1774605045.5979636,73
1774605045.6139793,69
1774605045.6302054,69
1774605045.6461554,67
1774605045.662165,62
1774605045.6781409,58
1774605045.6939952,59
1774605045.7100973,56
1774605045.7260394,55
1774605045.7419896,57
1774605045.7580814,62
1774605045.7741263,61
1774605045.7901788,62
1774605045.8059914,65
1774605045.822134,66
1774605045.8380861,63
1774605045.8540523,63
1774605045.8703542,61
1774605045.8862424,65
1774605045.9021108,67
1774605045.9179506,74
1774605045.934138,79
1774605045.9501317,84
1774605045.9661386,85
1774605045.9821477,84
1774605045.9980028,77
1774605046.0141757,76
1774605046.0299711,72
1774605046.046049,65
1774605046.062127,61
1774605046.0781846,61
1774605046.0943146,58
1774605046.1101108,58
1774605046.1260166,63
1774605046.1421268,70
1774605046.1579907,79
1774605046.1741102,92
1774605046.1901755,100
1774605046.2060132,103
1774605046.2221713,103
1774605046.2381387,105
1774605046.2541301,97
1774605046.270033,95
1774605046.286141,93
1774605046.3020425,91
1774605046.3182945,89
1774605046.3346288,85
1774605046.3500745,81
1774605046.3660667,81
1774605046.382011,82
1774605046.3979933,80
1774605046.4140625,80
1774605046.4300048,82
1774605046.4461393,78
1774605046.4621334,78
1774605046.478017,76
1774605046.4940684,76
1774605046.5101514,74
1774605046.5261898,76
1774605046.542016,71
1774605046.558037,70
1774605046.5740466,70
1774605046.5900006,69
1774605046.6060033,68
1774605046.6221793,71
1774605046.6380463,72
1774605046.6540296,68
1774605046.6700664,70
1774605046.6861467,69
1774605046.7024176,74
1774605046.7182503,75
1774605046.7340603,75
1774605046.7500398,74
1774605046.76601,73
1774605046.7821715,68
1774605046.7981682,67
1774605046.814038,66
1774605046.830417,68
1774605046.846118,65
1774605046.862164,61
1774605046.8781037,60
1774605046.8941298,64
1774605046.9100711,62
1774605046.926055,63
1774605046.942118,66
1774605046.958068,69
1774605046.974464,76
1774605046.990203,81
1774605047.0062294,89
1774605047.022042,89
1774605047.0382786,88
1774605047.0541327,81
1774605047.0700653,78
1774605047.086111,75
1774605047.1025019,77
1774605047.118237,73
1774605047.1343808,73
1774605047.150072,74
1774605047.1663597,75
1774605047.182248,75
1774605047.1980562,80
1774605047.2144897,84
1774605047.2301888,82
1774605047.2462883,81
1774605047.262121,83
1774605047.2786324,80
1774605047.2943418,75
1774605047.3103075,77
1774605047.3263683,81
1774605047.342167,83
1774605047.3581243,92
1774605047.3741965,100
1774605047.3901484,106
1774605047.4062753,111
1774605047.4221091,107
1774605047.4380891,97
1774605047.4541774,92
1774605047.4701626,87
1774605047.4862068,79
1774605047.5024211,83
1774605047.5185945,87
1774605047.5341108,87
1774605047.550256,87
1774605047.5662675,90
1774605047.5823352,85
1774605047.5982897,81
1774605047.6142147,79
1774605047.630112,79
1774605047.6462133,76
1774605047.6622357,76
1774605047.6781075,77
1774605047.694173,74
1774605047.7102168,72
1774605047.7261214,70
1774605047.7421427,68
1774605047.7583199,71
1774605047.7741601,75
1774605047.7901416,80
1774605047.8069503,82
1774605047.8223183,86
1774605047.8386476,83
1774605047.8542423,77
1774605047.870538,75
1774605047.8863566,75
1774605047.9025946,70
1774605047.9186618,70
1774605047.9343562,72
1774605047.9502172,71
1774605047.966575,68
1774605047.982199,70
1774605047.9983175,69
1774605048.0144033,73
1774605048.0304449,74
1774605048.046207,75
1774605048.0621848,76
1774605048.078647,79
1774605048.094379,78
1774605048.1102097,77
1774605048.127118,79
1774605048.1429572,75
1774605048.1585708,72
1774605048.175353,69
1774605048.1905727,67
1774605048.206395,65
1774605048.2222004,67
1774605048.2381873,70
1774605048.2542195,71
1774605048.270629,70
1774605048.2870188,74
1774605048.3023705,77
1774605048.3184822,80
1774605048.3344984,87
1774605048.350433,94
1774605048.36627,100
1774605048.3824978,105
1774605048.398481,104
1774605048.4143772,100
1774605048.430258,97
1774605048.4464402,91
1774605048.4622853,86
1774605048.4784374,85
1774605048.4945006,84
1774605048.5102756,83
1774605048.5263772,80
1774605048.543465,79
1774605048.558377,86
1774605048.5742161,87
1774605048.5903556,90
1774605048.6062822,99
1774605048.6222606,105
1774605048.6381996,98
1774605048.6544461,104
1774605048.6704063,103
1774605048.686453,98
1774605048.7034678,91
1774605048.718514,88
1774605048.7344725,83
1774605048.7502642,79
1774605048.7662382,75
1774605048.78223,79
1774605048.7982147,80
1774605048.8144138,76
1774605048.8302405,79
1774605048.8462243,78
1774605048.8623743,78
1774605048.878553,80
1774605048.8942668,82
1774605048.9104757,82
1774605048.926488,85
1774605048.942456,84
1774605048.958304,81
1774605048.974489,81
1774605048.990254,80
1774605049.006574,79
1774605049.0222588,75
1774605049.0383353,76
1774605049.0542536,75
1774605049.0705252,74
1774605049.0862603,73
1774605049.1025386,74
1774605049.1183288,72
1774605049.1343644,72
1774605049.1503158,74
1774605049.1664395,71
1774605049.1822968,74
1774605049.1981957,77
1774605049.2144253,79
1774605049.2303293,77
1774605049.2464674,77
1774605049.262233,74
1774605049.2786996,72
1774605049.294411,73
1774605049.3105218,70
1774605049.3262823,73
1774605049.3423793,76
1774605049.3582509,79
1774605049.3746312,80
1774605049.3903263,85
1774605049.406241,86
1774605049.422208,85
1774605049.4382207,80
1774605049.4542315,80
1774605049.470363,84
1774605049.4862356,90
1774605049.5024624,95
1774605049.5182884,98
1774605049.5346024,101
1774605049.5504513,101
1774605049.5663633,96
1774605049.5826406,91
1774605049.598582,92
1774605049.6145234,88
1774605049.630386,87
1774605049.64632,85
1774605049.6623437,87
1774605049.6784158,86
1774605049.694433,86
1774605049.710429,82
1774605049.7264583,80
1774605049.7423656,77
1774605049.7584457,73
1774605049.7744265,67
1774605049.790361,65
1774605049.8063302,67
1774605049.8223627,63
1774605049.8393037,66
1774605049.8544703,68
1774605049.8703165,67
1774605049.886483,70
1774605049.9026,71
1774605049.918522,68
1774605049.9346015,69
1774605049.9511817,70
1774605049.9663973,68
1774605049.982657,70
1774605049.9984965,71
1774605050.0145712,70
1774605050.0304954,71
1774605050.0463421,69
1774605050.062523,68
1774605050.0789776,67
1774605050.094514,67
1774605050.1103542,68
1774605050.1264846,71
1774605050.1424778,74
1774605050.1584415,82
1774605050.1743762,88
1774605050.1904075,92
1774605050.2063851,93
1774605050.222351,94
1774605050.23844,89
1774605050.2544544,85
1774605050.2703388,80
1774605050.2864363,78
1774605050.3023713,75
1774605050.3187528,75
1774605050.3344288,72
1774605050.3503656,70
1774605050.3665354,69
1774605050.382546,71
1774605050.3986132,74
1774605050.414432,76
1774605050.4305797,87
1774605050.4464657,94
1774605050.4624746,99
1774605050.4783876,106
1774605050.4944663,111
1774605050.5104399,109
1774605050.526463,106
1774605050.5423622,102
1774605050.5584383,98
1774605050.5747328,98
1774605050.5905857,97
1774605050.6064432,98
1774605050.622491,103
1774605050.638616,103
1774605050.6544406,99
1774605050.670463,100
1774605050.6865761,97
1774605050.7023785,96
1774605050.718496,93
1774605050.7343683,91
1774605050.7506702,88
1774605050.7666707,89
1774605050.7827034,85
1774605050.7985468,86
1774605050.8145666,87
1774605050.8304126,83
1774605050.84645,79
1774605050.8624115,78
1774605050.87871,74
1774605050.894361,69
1774605050.9104404,67
1774605050.9264388,67
1774605050.9424353,65
1774605050.9584234,64
1774605050.9743779,68
1774605050.990486,70
1774605051.0067356,70
1774605051.0224109,74
1774605051.0386546,78
1774605051.0548418,79
1774605051.0706108,80
1774605051.0864842,84
1774605051.1024134,84
1774605051.1184146,83
1774605051.134474,81
1774605051.151396,82
1774605051.1682022,78
1774605051.1824603,73
1774605051.198508,69
1774605051.2144108,71
1774605051.2304156,71
1774605051.2464676,74
1774605051.262591,79
1774605051.2786403,85
1774605051.2944598,85
1774605051.3106387,85
1774605051.326433,81
1774605051.342537,74
1774605051.3584435,71
1774605051.374557,69
1774605051.3904328,67
1774605051.4064515,68
1774605051.4227707,75
1774605051.4384985,75
1774605051.4549766,78
1774605051.4709976,81
1774605051.4864519,84
1774605051.502579,83
1774605051.5185823,87
1774605051.5344787,86
1774605051.550525,87
1774605051.566455,91
1774605051.5830467,92
1774605051.598516,98
1774605051.614559,108
1774605051.631478,108
1774605051.6464567,106
1774605051.662458,109
1774605051.678646,102
1774605051.6947064,96
1774605051.7107525,93
1774605051.7271001,90
1774605051.7429519,84
1774605051.7585797,81
1774605051.7747452,81
1774605051.7907474,86
1774605051.8065426,91
1774605051.822614,98
1774605051.8385365,100
1774605051.8545282,98
1774605051.8705812,96
1774605051.8871636,89
1774605051.9025357,86
1774605051.9185734,88
1774605051.9346387,93
1774605051.9504879,99
1774605051.9673533,106
1774605051.9829943,108
1774605051.99848,107
1774605052.014585,101
1774605052.030687,96
1774605052.0464504,93
1774605052.0625684,97
1774605052.0785036,98
1774605052.0947053,98
1774605052.1107705,100
1774605052.1267788,99
1774605052.1426122,91
1774605052.1587565,91
1774605052.17453,93
1774605052.190603,89
1774605052.206853,92
1774605052.2225869,100
1774605052.2385802,97
1774605052.2546968,96
1774605052.2705786,97
1774605052.2867908,91
1774605052.302594,85
1774605052.3189096,85
1774605052.3347187,83
1774605052.3507318,83
1774605052.366708,86
1774605052.3826993,85
1774605052.3987355,85
1774605052.414722,89
1774605052.4306939,89
1774605052.4467022,90
1774605052.462851,91
1774605052.4786537,87
1774605052.4947574,84
1774605052.5108736,85
1774605052.5267055,81
1774605052.5427694,82
1774605052.5586278,90
1774605052.5748076,88
1774605052.5907366,92
1774605052.606834,98
1774605052.6226387,100
1774605052.6389039,97
1774605052.6547036,100
1774605052.6707866,96
1774605052.6867516,94
1774605052.7026403,92
1774605052.71889,92
1774605052.7346327,90
1774605052.750647,88
1774605052.7667081,87
1774605052.7827606,86
1774605052.7987645,84
1774605052.8147361,80
1774605052.830976,79
1774605052.8467395,77
1774605052.8629248,76
1774605052.8787396,76
1774605052.8948982,77
1774605052.9107897,75
1774605052.9268749,74
1774605052.9427848,72
1774605052.958819,70
1774605052.9749691,72
1774605052.9908643,75
1774605053.006881,74
1774605053.0226376,74
1774605053.0387032,73
1774605053.0548806,71
1774605053.0707967,69
1774605053.0867982,69
1774605053.1029253,73
1774605053.118914,79
1774605053.1348126,81
1774605053.1507568,85
1774605053.1667387,88
1774605053.1826253,89
1774605053.198703,89
1774605053.214978,90
1774605053.2307167,87
1774605053.2467878,85
1774605053.262672,81
1774605053.2786632,78
1774605053.294735,73
1774605053.3108213,73
1774605053.3266382,72
1774605053.3428178,72
1774605053.358691,70
1774605053.374663,72
1774605053.3907351,70
1774605053.406945,71
1774605053.422644,70
1774605053.4386675,73
1774605053.4547625,72
1774605053.4709733,73
1774605053.4867892,73
1774605053.5026498,73
1774605053.5189602,71
1774605053.5346632,72
1774605053.5506692,70
1774605053.5666199,69
1774605053.5826612,67
1774605053.5986605,70
1774605053.6146693,70
1774605053.6306937,69
1774605053.6467583,73
1774605053.6628993,76
1774605053.6788461,73
1774605053.694984,76
1774605053.7108524,80
1774605053.726934,77
1774605053.742683,77
1774605053.7586956,79
1774605053.7746568,77
1774605053.7907379,80
1774605053.8069463,86
1774605053.8229783,91
1774605053.8389714,94
1774605053.8548913,96
1774605053.8707132,93
1774605053.8867464,91
1774605053.9029047,88
1774605053.9188273,86
1774605053.9348958,86
1774605053.95079,88
1774605053.9667165,89
1774605053.982938,94
1774605053.9987645,91
1774605054.0146737,92
1774605054.0309217,90
1774605054.0468764,84
1774605054.0626814,79
1774605054.0787997,79
1774605054.0949247,77
1774605054.1107514,77
1774605054.1268837,77
1774605054.1431508,75
1774605054.1589646,73
1774605054.1749387,73
1774605054.1910174,71
1774605054.2069948,73
1774605054.2229197,75
1774605054.2389934,77
1774605054.2548847,78
1774605054.270849,78
1774605054.286974,79
1774605054.3028898,75
1774605054.3189728,75
1774605054.3350255,78
1774605054.3509548,81
1774605054.3669348,83
1774605054.3829446,88
1774605054.398843,91
1774605054.4149883,93
1774605054.4309642,93
1774605054.4469135,93
1774605054.4628482,92
1774605054.4788275,90
1774605054.494762,86
1774605054.5107927,88
1774605054.5267754,89
1774605054.5427604,93
1774605054.5589309,96
1774605054.5747254,94
1774605054.590827,92
1774605054.606751,89
1774605054.622787,84
1774605054.6391046,82
1774605054.6547532,81
1774605054.6707675,80
1774605054.6867554,79
1774605054.7028277,78
1774605054.7187502,77
1774605054.73474,84
1774605054.7508323,92
1774605054.766867,101
1774605054.7829692,111
1774605054.7987313,113
1774605054.814793,115
1774605054.8308754,113
1774605054.8467355,109
1774605054.8627732,104
1774605054.8787837,103
1774605054.8947363,100
1774605054.910763,97
1774605054.926927,98
1774605054.9427528,94
1774605054.9587986,95
1774605054.9747715,94
1774605054.9908497,92
1774605055.0067804,88
1774605055.022791,92
1774605055.0388517,93
1774605055.0547771,92
1774605055.0709252,95
1774605055.086822,98
1774605055.102837,95
1774605055.1188674,93
1774605055.134777,89
1774605055.1508317,84
1774605055.1667879,79
1774605055.1828468,78
1774605055.1988661,77
1774605055.214801,83
1774605055.2308166,84
1774605055.2467692,88
1774605055.2629328,92
1774605055.2789264,93
1774605055.2948847,90
1774605055.3108404,88
1774605055.3268251,85
1774605055.3428397,82
1774605055.3589156,80
1774605055.374946,80
1774605055.3907928,78
1774605055.4068766,78
1774605055.4228432,76
1774605055.4388182,79
1774605055.4548144,80
1774605055.4708235,82
1774605055.4868658,83
1774605055.5028348,86
1774605055.5188143,88
1774605055.5348084,87
1774605055.550899,90
1774605055.5668328,95
1774605055.5828922,95
1774605055.5989032,95
1774605055.6148546,95
1774605055.6308231,96
1774605055.6470573,94
1774605055.6629095,93
1774605055.6788034,89
1774605055.6948504,89
1774605055.7108166,83
1774605055.7269585,81
1774605055.742826,86
1774605055.7588534,90
1774605055.7749565,93
1774605055.7909582,97
1774605055.8069437,99
1774605055.8229058,95
1774605055.8388329,93
1774605055.8548682,98
1774605055.8708308,99
1774605055.8868322,100
1774605055.9028928,105
1774605055.9188488,111
1774605055.9348302,102
1774605055.9509294,100
1774605055.9668458,97
1774605055.9828613,91
1774605055.9988434,86
1774605056.0148735,89
1774605056.0309782,92
1774605056.0471382,94
1774605056.0630903,96
1774605056.0789173,94
1774605056.0950744,100
1774605056.1110096,97
1774605056.127015,96
1774605056.143053,93
1774605056.1590002,95
1774605056.1749868,84
1774605056.1908917,81
1774605056.2068987,79
1774605056.2228508,79
1774605056.23894,77
1774605056.2549727,81
1774605056.2709467,83
1774605056.2868912,81
1774605056.3029146,81
1774605056.3189044,84
1774605056.3349495,79
1774605056.3509274,79
1774605056.366996,80
1774605056.3831184,80
1774605056.3992355,77
1774605056.4150774,74
1774605056.430903,71
1774605056.4472637,67
1774605056.463239,68
1774605056.4791808,69
1774605056.4950938,75
1774605056.5111542,80
1774605056.527075,84
1774605056.5430033,85
1774605056.5590332,83
1774605056.5751,81
1774605056.5912294,79
1774605056.607007,77
1774605056.6230857,72
1774605056.6390836,69
1774605056.655067,65
1774605056.6711876,62
1774605056.6869242,63
1774605056.7029593,64
1774605056.719075,71
1774605056.7351568,74
1774605056.7512527,76
1774605056.7671258,76
1774605056.782965,74
1774605056.7990315,69
1774605056.8150718,67
1774605056.831007,63
1774605056.8470428,63
1774605056.86316,63
1774605056.87906,63
1774605056.8951337,64
1774605056.9110396,65
1774605056.9271445,68
1774605056.943129,71
1774605056.9591074,73
1774605056.974944,79
1774605056.99104,83
1774605057.0071003,82
1774605057.0230272,81
1774605057.039136,80
1774605057.0551069,74
1774605057.0711048,72
1774605057.087066,69
1774605057.1031616,67
1774605057.1191676,68
1774605057.1352654,70
1774605057.151209,70
1774605057.1671505,77
1774605057.1831937,76
1774605057.198991,74
1774605057.2151067,75
1774605057.2311397,77
1774605057.247301,74
1774605057.2631285,76
1774605057.2790163,80
1774605057.2952993,77
1774605057.3111422,74
1774605057.3272383,74
1774605057.3431034,74
1774605057.3591998,72
1774605057.37503,70
1774605057.391208,70
1774605057.407037,69
1774605057.4231749,67
1774605057.4392605,67
1774605057.4551392,70
1774605057.4709435,74
1774605057.4871008,75
1774605057.50303,76
1774605057.5191278,76
1774605057.5351017,78
1774605057.55126,77
1774605057.5671146,76
1774605057.583081,78
1774605057.5992494,79
1774605057.6151457,80
1774605057.6311896,77
1774605057.6470656,80
1774605057.6630092,84
1774605057.6791124,84
1774605057.695102,83
1774605057.7111876,85
1774605057.727078,83
1774605057.7433302,76
1774605057.7591486,72
1774605057.775052,69
1774605057.7911117,68
1774605057.8071187,70
1774605057.823117,73
1774605057.8390558,78
1774605057.8551252,79
1774605057.8712645,80
1774605057.8870738,79
1774605057.9031198,78
1774605057.9191115,78
1774605057.9350817,79
1774605057.9510622,84
1774605057.9673088,85
1774605057.983332,90
1774605057.9992893,95
1774605058.0153997,97
1774605058.0312269,96
1774605058.0472791,97
1774605058.0631678,97
1774605058.0791342,95
1774605058.0950904,91
1774605058.1110044,92
1774605058.1270425,89
1774605058.1430228,86
1774605058.159025,85
1774605058.1750052,86
1774605058.1910138,83
1774605058.2070622,83
1774605058.223089,81
1774605058.2389872,79
1774605058.2550085,79
1774605058.2710042,82
1774605058.2870042,83
1774605058.3030975,89
1774605058.319266,94
1774605058.3350585,96
1774605058.3510628,94
1774605058.3670733,97
1774605058.383351,92
1774605058.3992035,86
1774605058.41512,80
1774605058.43135,78
1774605058.4473257,78
1774605058.4630709,84
1774605058.4790945,89
1774605058.4952772,95
1774605058.5111566,98
1774605058.5272796,96
1774605058.5433483,91
1774605058.559214,87
1774605058.5754347,83
1774605058.5912874,82
1774605058.6072588,84
1774605058.6233826,84
1774605058.6392705,85
1774605058.6554039,85
1774605058.671317,85
1774605058.687313,83
1774605058.7033165,84
1774605058.7193303,84
1774605058.7352762,85
1774605058.7512162,84
1774605058.7672577,82
1774605058.7833567,80
1774605058.7992744,79
1774605058.8154652,79
1774605058.8313637,80
1774605058.8472936,79
1774605058.8632238,79
1774605058.8792796,76
1774605058.895339,75
1774605058.9112108,73
1774605058.9272804,73
1774605058.9432888,73
1774605058.9592998,73
1774605058.975186,71
1774605058.9912663,70
1774605059.0073035,72
1774605059.0232408,77
1774605059.0392816,83
1774605059.055348,89
1774605059.0714698,93
1774605059.0873728,96
1774605059.10337,94
1774605059.1193426,92
1774605059.135461,91
1774605059.151388,89
1774605059.1673512,86
1774605059.1832287,89
1774605059.199443,87
1774605059.2153509,85
1774605059.231231,86
1774605059.2473834,90
1774605059.263235,88
1774605059.2792547,89
1774605059.2951758,93
1774605059.3113265,94
1774605059.32729,94
1774605059.343328,94
1774605059.3594227,96
1774605059.375359,92
1774605059.3914518,91
1774605059.407413,84
1774605059.423278,79
1774605059.4392118,83
1774605059.455303,85
1774605059.471209,91
1774605059.4875436,96
1774605059.5034485,98
1774605059.5194414,92
1774605059.5351694,88
1774605059.5512333,80
1774605059.5673208,77
1774605059.5834432,81
1774605059.599197,82
1774605059.6155248,82
1774605059.6314433,83
1774605059.6473427,79
1774605059.6633015,73
1774605059.679186,75
1774605059.6951742,76
1774605059.7111757,79
1774605059.7272043,83
1774605059.743293,84
1774605059.75931,83
1774605059.7752779,83
1774605059.7912946,81
1774605059.807364,78
1774605059.8231976,78
1774605059.839305,78
1774605059.8553674,78
1774605059.8712642,84
1774605059.8874285,99
1774605059.9032304,106
1774605059.9191852,112
1774605059.9352105,161
1774605059.951239,199
1774605059.9673057,194
1774605059.9832506,200
1774605059.9995544,199
1774605060.0155938,147
1774605060.031413,108
1774605060.0472457,107
1774605060.0632074,99
1774605060.0793173,97
1774605060.0952828,122
1774605060.1112902,187
1774605060.1272929,205
1774605060.1432278,247
1774605060.159291,256
1774605060.1752124,253
1774605060.19118,226
1774605060.2072306,245
1774605060.223342,205
1774605060.2392588,197
1774605060.2552269,218
1774605060.2713287,202
1774605060.2873394,229
1774605060.303255,292
1774605060.319504,341
1774605060.335334,310
1774605060.3513834,312
1774605060.3672087,250
1774605060.3831935,223
1774605060.3992076,272
1774605060.4152734,342
1774605060.4312394,347
1774605060.4473088,380
1774605060.4634326,430
1774605060.4796975,404
1774605060.4952831,414
1774605060.5112805,433
1774605060.5272782,431
1774605060.543271,384
1774605060.5592747,321
1774605060.5752568,257
1774605060.5912712,221
1774605060.607392,200
1774605060.623453,272
1774605060.6395566,410
1774605060.6554875,555
1774605060.6713662,636
1774605060.6873565,686
1774605060.7035637,604
1774605060.7194934,480
1774605060.735399,407
1774605060.751588,382
1774605060.7674842,391
1774605060.7837603,385
1774605060.7996328,408
1774605060.8153658,374
1774605060.831418,342
1774605060.8473268,409
1774605060.8633232,453
1774605060.8796108,514
1774605060.8955588,521
1774605060.9113805,531
1774605060.9274898,444
1774605060.943555,387
1774605060.9593406,358
1774605060.9755042,340
1774605060.9915254,329
1774605061.0075445,299
1774605061.0236802,301
1774605061.039767,228
1774605061.0554292,233
1774605061.0716748,209
1774605061.0875924,203
1774605061.1033988,224
1774605061.1197152,255
1774605061.1353323,207
1774605061.151357,199
1774605061.1673546,183
1774605061.1833715,150
1774605061.1993997,122
1774605061.2153332,139
1774605061.2313273,130
1774605061.2473266,150
1774605061.2634404,165
1774605061.2793884,188
1774605061.295338,246
1774605061.3113737,276
1774605061.3273442,274
1774605061.3433661,283
1774605061.3593674,246
1774605061.3753228,182
1774605061.391387,229
1774605061.4074314,226
1774605061.4234438,228
1774605061.439325,328
1774605061.4552894,373
1774605061.4713576,346
1774605061.487364,347
1774605061.5033572,387
1774605061.5193644,317
1774605061.5353696,340
1774605061.5513306,369
1774605061.5673914,451
1774605061.5834272,502
1774605061.5993583,496
1774605061.6153243,448
1774605061.6313896,387
1774605061.647369,343
1774605061.6633568,302
1774605061.6793468,338
1774605061.6953762,417
1774605061.7113724,587
1774605061.7274284,741
1774605061.74343,755
1774605061.7595105,791
1774605061.7755618,826
1774605061.7914176,739
1774605061.8074563,555
1774605061.8234088,469
1774605061.839413,371
1774605061.8553991,221
1774605061.8713346,130
1774605061.8874133,117
1774605061.903386,129
1774605061.9193873,136
1774605061.935387,141
1774605061.9513166,145
1774605061.9673784,220
1774605061.9834192,243
1774605061.9993613,236
1774605062.0153966,246
1774605062.031423,255
1774605062.0475247,177
1774605062.0633872,161
1774605062.0793839,164
1774605062.0954127,155
1774605062.1114137,176
1774605062.1278114,181
1774605062.143537,220
1774605062.1595287,239
1774605062.175359,243
1774605062.1913915,209
1774605062.207432,217
1774605062.2233343,161
1774605062.2394316,145
1774605062.2554338,140
1774605062.2714176,159
1774605062.2877614,162
1774605062.303722,162
1774605062.3196545,167
1774605062.335601,179
1774605062.3515387,179
1774605062.3674524,156
1774605062.383348,151
1774605062.399385,252
1774605062.4156172,309
1774605062.4317138,322
1774605062.4474425,425
1774605062.4636352,503
1774605062.4794328,454
1774605062.4958065,396
1774605062.5115848,407
1774605062.5274823,334
1774605062.5434468,268
1774605062.559455,208
1774605062.5755227,194
1774605062.5914843,148
1774605062.6074717,117
1774605062.6235633,99
1774605062.6395156,108
1774605062.6556246,127
1774605062.6714082,138
1774605062.6874156,180
1774605062.703394,198
1774605062.7195294,186
1774605062.7354412,198
1774605062.7514186,211
1774605062.7674298,236
1774605062.783431,242
1774605062.7994306,242
1774605062.8155346,213
1774605062.8314075,199
1774605062.84745,133
1774605062.8635032,117
1774605062.879615,125
1774605062.8957098,120
1774605062.9114838,106
1774605062.9275157,103
1774605062.9435077,106
1774605062.9595797,116
1774605062.9755387,122
1774605062.9915187,126
1774605063.0074916,127
1774605063.0234396,123
1774605063.0394595,117
1774605063.05541,117
1774605063.07151,128
